product_id,nowtime,current_price
693972,2024-06-11 01:38:00,2.99
693972,2024-06-11 20:20:00,2.99
693972,2024-06-12 12:56:00,2.99
693972,2024-06-13 12:20:00,2.99
693972,2024-06-14 12:20:00,2.99
693972,2024-06-15 13:42:00,2.99
693972,2024-06-16 11:39:00,2.99
693972,2024-06-17 12:06:00,2.99
693972,2024-06-18 08:43:00,2.99
693972,2024-06-19 10:06:00,2.99
693972,2024-06-20 13:01:00,3.99
693972,2024-06-21 16:46:00,3.99
693972,2024-06-22 12:18:00,3.99
693972,2024-06-22 12:18:00,3.99
693972,2024-06-23 11:28:00,3.99
693972,2024-06-24 10:50:00,3.99
693972,2024-06-25 11:23:00,3.99
693972,2024-06-26 11:03:00,3.99
693972,2024-06-27 11:08:00,3.99
693972,2024-06-28 12:33:00,3.99
693972,2024-06-29 11:53:00,3.99
693972,2024-06-30 11:28:00,3.99
693972,2024-07-01 11:45:00,3.99
693972,2024-07-02 11:47:00,3.99
693972,2024-07-03 19:01:00,3.99
693972,2024-07-04 09:56:00,3.99
693972,2024-07-05 10:23:00,3.99
693972,2024-07-06 12:17:00,3.99
693972,2024-07-07 12:57:00,3.99
693972,2024-07-08 11:40:00,3.99
693972,2024-07-09 10:15:00,3.99
693972,2024-07-10 09:58:00,3.99
693972,2024-07-11 10:57:00,3.99
693972,2024-07-12 10:00:00,3.99
693972,2024-07-13 10:58:00,3.99
693972,2024-07-14 12:38:00,3.99
693972,2024-07-15 14:26:00,3.99
693972,2024-07-16 11:13:00,3.99
693972,2024-07-17 12:44:00,3.99
693972,2024-07-18 11:22:00,3.99
693972,2024-07-19 11:49:00,3.99
693972,2024-07-20 13:35:00,3.99
693972,2024-07-21 12:05:00,3.99
693972,2024-07-24 11:44:00,3.99
693972,2024-07-25 11:21:00,3.99
693972,2024-07-26 09:55:00,3.99
693972,2024-07-27 12:43:00,3.99
693972,2024-07-28 11:46:00,3.99
693972,2024-07-29 10:44:00,3.99
693972,2024-07-30 10:10:00,3.99
693972,2024-07-31 10:04:00,3.99
693972,2024-08-01 09:15:00,3.99
693972,2024-08-02 12:35:00,3.99
693972,2024-08-03 11:34:00,3.99
693972,2024-08-04 12:23:00,3.99
693972,2024-08-05 13:01:00,3.99
693972,2024-08-06 12:09:00,3.99
693972,2024-08-08 14:56:00,3.25
693972,2024-08-09 14:27:00,3.25
693972,2024-08-10 12:54:00,3.25
693972,2024-08-11 13:46:00,3.25
693972,2024-08-12 11:56:00,3.25
693972,2024-08-13 10:25:00,3.25
693972,2024-08-14 11:52:00,3.25
693972,2024-08-15 10:38:00,3.25
693972,2024-08-16 10:42:00,3.25
693972,2024-08-18 12:46:00,3.25
693972,2024-08-19 10:35:00,3.25
693972,2024-08-20 11:40:00,3.25
693972,2024-08-21 10:12:00,3.25
693972,2024-08-22 12:06:00,3.25
693972,2024-08-23 12:06:00,3.25
693972,2024-08-24 12:24:00,3.25
693972,2024-08-25 12:20:00,3.25
693972,2024-08-26 11:52:00,3.25
693972,2024-08-29 09:55:00,3.25
693972,2024-08-30 11:10:00,3.25
693972,2024-08-31 13:40:00,3.25
693972,2024-09-01 12:49:00,3.25
693972,2024-09-02 12:26:00,3.25
693972,2024-09-03 15:08:00,3.25
693972,2024-09-04 11:45:00,3.25
693972,2024-09-05 12:03:00,3.25
693972,2024-09-06 14:30:00,3.25
693972,2024-09-07 11:01:00,3.25
693972,2024-09-08 11:44:00,3.25
693972,2024-09-09 14:41:00,3.25
693972,2024-09-10 10:15:00,3.25
693972,2024-09-11 11:16:00,3.25
693972,2024-09-12 12:05:00,3.25
693972,2024-09-13 11:21:00,3.25
693972,2024-09-14 12:08:00,3.25
693972,2024-09-15 15:21:00,3.25
693972,2024-09-16 13:21:00,3.25
693972,2024-09-17 12:19:00,3.25
693972,2024-09-18 11:48:00,3.25
693972,2024-09-19 12:05:00,3.99
693972,2024-09-20 11:38:00,3.99
693972,2024-09-21 11:21:00,3.99
693972,2024-09-22 11:24:00,3.99
693972,2024-09-23 09:57:00,3.99
693972,2024-09-24 11:34:00,3.99
693972,2024-09-25 11:11:00,3.99
693972,2024-09-26 11:43:00,3.99
693972,2024-09-27 12:03:00,3.99
693972,2024-09-28 12:39:00,3.99
693972,2024-09-29 11:51:00,3.99
693972,2024-09-30 11:51:00,3.99
693972,2024-10-01 12:25:00,3.99
693972,2024-10-02 10:20:00,3.99
693972,2024-10-03 10:28:00,3.99
693972,2024-10-04 11:03:00,3.99
693972,2024-10-05 12:50:00,3.99
693972,2024-10-06 13:45:00,3.99
693972,2024-10-08 12:17:00,3.99
693972,2024-10-09 10:30:00,3.99
693972,2024-10-10 10:37:00,3.99
693972,2024-10-11 11:24:00,3.99
693972,2024-10-12 12:05:00,3.99
693972,2024-10-13 11:43:00,3.99
693972,2024-10-14 12:34:00,3.99
693972,2024-10-16 11:24:00,3.99
693972,2024-10-17 11:27:00,3.99
693972,2024-10-18 13:32:00,3.99
693972,2024-10-19 11:27:00,3.99
693972,2024-10-20 18:15:00,3.99
693972,2024-10-21 10:30:00,3.99
693972,2024-10-22 10:49:00,3.99
693972,2024-10-23 12:15:00,3.99
693972,2024-10-24 10:41:00,3.99
693972,2024-10-25 11:55:00,3.99
693972,2024-10-26 12:36:00,3.99
693972,2024-10-27 13:01:00,3.99
693972,2024-10-28 11:03:00,3.99
693972,2024-10-29 14:14:00,3.99
693972,2024-10-30 13:06:00,3.99
693972,2024-10-31 11:07:00,3.99
693972,2024-11-01 13:00:00,3.99
693972,2024-11-02 18:28:00,3.99
693972,2024-11-03 17:40:00,3.99
693972,2024-11-04 12:23:00,3.99
693972,2024-11-05 13:20:00,3.99
693972,2024-11-06 11:57:00,3.99
693972,2024-11-07 10:41:00,3.99
693972,2024-11-08 12:12:00,3.99
693972,2024-11-09 13:04:00,3.99
693972,2024-11-10 12:15:00,3.99
693972,2024-11-11 12:39:00,3.99
693972,2024-11-12 11:45:00,3.99
881266,2024-06-11 00:24:00,3.99
881266,2024-06-11 19:17:00,3.99
881266,2024-06-12 10:11:00,3.99
881266,2024-06-13 11:03:00,3.99
881266,2024-06-14 11:18:00,3.99
881266,2024-06-15 12:39:00,3.99
881266,2024-06-16 10:20:00,3.99
881266,2024-06-17 10:55:00,3.99
881266,2024-06-18 07:50:00,3.99
881266,2024-06-19 09:05:00,3.99
881266,2024-06-20 12:03:00,3.99
881266,2024-06-21 15:42:00,3.99
881266,2024-06-22 11:13:00,3.99
881266,2024-06-23 10:26:00,3.99
881266,2024-06-24 09:47:00,3.99
881266,2024-06-25 10:19:00,3.99
881266,2024-06-26 10:08:00,3.99
881266,2024-06-27 09:54:00,3.99
881266,2024-06-28 11:31:00,3.99
881266,2024-06-29 11:00:00,3.99
881266,2024-06-30 10:15:00,3.99
881266,2024-07-01 10:29:00,3.99
881266,2024-07-02 10:30:00,3.99
881266,2024-07-03 17:37:00,3.99
881266,2024-07-04 09:02:00,3.99
881266,2024-07-05 09:21:00,3.99
881266,2024-07-06 11:23:00,3.99
881266,2024-07-07 11:59:00,3.99
881266,2024-07-08 10:40:00,3.99
881266,2024-07-09 09:15:00,3.99
881266,2024-07-10 08:45:00,3.99
881266,2024-07-11 09:55:00,3.99
881266,2024-07-12 08:53:00,3.99
881266,2024-07-13 09:58:00,3.99
881266,2024-07-14 11:33:00,3.99
881266,2024-07-15 13:23:00,3.99
881266,2024-07-16 10:19:00,3.99
881266,2024-07-17 11:40:00,3.99
881266,2024-07-18 10:26:00,3.99
881266,2024-07-19 10:46:00,3.99
881266,2024-07-20 12:39:00,3.99
881266,2024-07-21 11:08:00,3.99
881266,2024-07-22 10:37:00,3.99
881266,2024-07-23 11:06:00,3.99
881266,2024-07-24 10:32:00,3.99
881266,2024-07-25 10:18:00,3.99
881266,2024-07-26 08:59:00,3.99
881266,2024-07-27 11:32:00,3.99
881266,2024-07-28 10:38:00,3.99
881266,2024-07-29 09:17:00,3.99
881266,2024-07-30 08:56:00,3.99
881266,2024-07-31 08:53:00,3.99
881266,2024-08-01 08:24:00,3.99
881266,2024-08-02 11:12:00,3.99
881266,2024-08-03 10:16:00,3.99
881266,2024-08-04 11:00:00,3.99
881266,2024-08-05 11:38:00,3.99
881266,2024-08-06 10:57:00,3.99
881266,2024-08-07 09:08:00,3.99
881266,2024-08-08 13:40:00,3.99
881266,2024-08-09 13:17:00,3.99
881266,2024-08-10 11:30:00,3.99
881266,2024-08-11 12:20:00,3.99
881266,2024-08-12 10:41:00,3.99
881266,2024-08-13 09:03:00,3.99
881266,2024-08-14 10:28:00,3.99
881266,2024-08-15 09:15:00,3.99
881266,2024-08-16 09:15:00,3.99
881266,2024-08-17 09:46:00,3.99
881266,2024-08-18 11:27:00,3.99
881266,2024-08-19 09:15:00,3.99
881266,2024-08-20 10:28:00,3.99
881266,2024-08-21 08:56:00,3.99
881266,2024-08-22 10:37:00,3.99
881266,2024-08-23 10:54:00,3.99
881266,2024-08-24 11:08:00,3.99
881266,2024-08-25 10:58:00,3.99
881266,2024-08-26 10:31:00,3.99
881266,2024-08-27 09:48:00,3.99
881266,2024-08-28 09:50:00,3.99
881266,2024-08-29 08:49:00,3.99
881266,2024-08-29 08:50:00,3.99
881266,2024-08-30 10:05:00,3.99
881266,2024-08-31 12:20:00,3.99
881266,2024-09-01 11:25:00,3.99
881266,2024-09-02 11:04:00,3.99
881266,2024-09-03 13:56:00,3.99
881266,2024-09-04 10:33:00,3.99
881266,2024-09-05 10:53:00,3.99
881266,2024-09-06 13:15:00,3.99
881266,2024-09-07 09:37:00,3.99
881266,2024-09-08 10:14:00,3.99
881266,2024-09-09 13:30:00,3.99
881266,2024-09-10 08:54:00,3.99
881266,2024-09-11 09:56:00,3.99
881266,2024-09-12 10:36:00,3.99
881266,2024-09-13 10:03:00,3.99
881266,2024-09-14 10:45:00,3.99
881266,2024-09-15 14:01:00,3.99
881266,2024-09-16 12:10:00,3.99
881266,2024-09-17 11:13:00,3.99
881266,2024-09-18 10:37:00,3.99
881266,2024-09-19 10:47:00,3.99
881266,2024-09-20 10:31:00,3.99
881266,2024-09-21 10:03:00,3.99
881266,2024-09-22 09:41:00,3.99
881266,2024-09-23 08:46:00,3.99
881266,2024-09-24 10:20:00,3.99
881266,2024-09-25 09:58:00,3.99
881266,2024-09-26 10:41:00,3.99
881266,2024-09-27 10:36:00,3.99
881266,2024-09-28 11:07:00,3.99
881266,2024-09-29 10:07:00,3.99
881266,2024-09-30 10:33:00,3.99
881266,2024-10-01 11:07:00,3.99
881266,2024-10-02 09:03:00,3.99
881266,2024-10-03 09:17:00,3.99
881266,2024-10-04 09:57:00,3.99
881266,2024-10-05 11:20:00,3.99
881266,2024-10-06 12:06:00,3.99
881266,2024-10-07 09:51:00,3.99
881266,2024-10-08 11:00:00,3.99
881266,2024-10-09 09:13:00,3.99
881266,2024-10-10 09:13:00,3.99
881266,2024-10-11 10:09:00,3.99
881266,2024-10-12 10:40:00,3.99
881266,2024-10-13 10:10:00,3.99
881266,2024-10-14 11:13:00,3.99
881266,2024-10-15 10:43:00,3.99
881266,2024-10-16 10:02:00,3.99
881266,2024-10-17 10:08:00,3.99
881266,2024-10-18 12:14:00,3.99
881266,2024-10-19 10:06:00,3.99
881266,2024-10-20 16:55:00,3.99
881266,2024-10-21 09:11:00,3.99
881266,2024-10-22 09:16:00,3.99
881266,2024-10-23 10:08:00,3.99
881266,2024-10-24 09:14:00,3.99
881266,2024-10-25 10:19:00,3.99
881266,2024-10-26 10:58:00,3.99
881266,2024-10-27 11:24:00,3.99
881266,2024-10-28 09:32:00,3.99
881266,2024-10-29 12:51:00,3.99
881266,2024-10-30 11:21:00,3.99
881266,2024-10-31 09:23:00,3.99
881266,2024-11-01 11:31:00,3.99
881266,2024-11-02 10:27:00,3.99
881266,2024-11-03 16:08:00,3.99
881266,2024-11-04 11:00:00,3.99
881266,2024-11-05 11:30:00,3.99
881266,2024-11-06 10:29:00,3.99
881266,2024-11-07 11:55:00,3.99
881266,2024-11-08 10:46:00,3.99
881266,2024-11-09 11:30:00,3.99
881266,2024-11-10 10:39:00,3.99
881266,2024-11-11 11:02:00,3.99
881266,2024-11-12 10:13:00,3.99
1161730,2024-09-23 10:06:00,3.99
1161730,2024-09-24 11:42:00,3.99
1161730,2024-09-25 11:25:00,3.99
1161730,2024-09-26 11:59:00,3.99
1161730,2024-09-27 12:15:00,3.99
1161730,2024-09-28 12:53:00,3.99
1161730,2024-09-29 12:15:00,3.99
1161730,2024-09-30 12:08:00,3.99
1161730,2024-10-01 12:39:00,3.99
1161730,2024-10-02 10:39:00,3.99
1161730,2024-10-10 10:56:00,3.99
1161730,2024-10-11 11:44:00,3.99
1161730,2024-10-12 12:28:00,3.99
1161730,2024-10-13 12:23:00,3.99
1161730,2024-10-14 12:54:00,3.99
1161730,2024-10-15 12:25:00,3.99
1161730,2024-10-16 11:41:00,3.99
2231150,2024-10-08 11:19:00,2/$6.00
2231150,2024-10-10 09:41:00,2/$6.00
2231150,2024-10-10 09:44:00,2/$6.00
2231150,2024-10-11 10:20:00,2/$6.00
2231150,2024-10-15 11:08:00,2/$6.00
2231150,2024-10-17 13:12:00,2/$6.00
2231150,2024-10-20 19:32:00,2/$6.00
2231150,2024-10-21 12:48:00,2/$6.00
2231150,2024-10-22 09:33:00,2/$6.00
2231150,2024-10-23 11:28:00,2/$6.00
2231150,2024-10-24 09:10:00,2/$6.00
2231150,2024-10-25 10:53:00,2/$6.00
2231150,2024-10-25 10:54:00,2/$6.00
2231150,2024-10-25 10:55:00,2/$6.00
2231150,2024-10-26 11:42:00,2/$6.00
2231150,2024-10-26 11:42:00,2/$6.00
2231150,2024-10-30 12:05:00,2/$6.00
2231150,2024-10-31 09:58:00,2/$6.00
2231150,2024-11-01 11:53:00,2/$6.00
2231150,2024-11-01 12:00:00,2/$6.00
2231150,2024-11-03 16:32:00,2/$6.00
2231150,2024-11-05 12:04:00,2/$6.00
2231150,2024-11-07 09:03:00,2/$6.00
2231150,2024-11-08 10:27:00,2/$6.00
2231150,2024-11-08 10:35:00,2/$6.00
2231150,2024-11-09 11:57:00,2/$6.00
2231150,2024-11-10 11:05:00,2/$6.00
2231150,2024-11-11 11:36:00,2/$6.00
2231150,2024-11-12 10:38:00,2/$6.00
2770361,2024-09-23 09:46:00,3.00
2770361,2024-09-24 11:22:00,3.00
2770361,2024-09-25 11:04:00,3.00
2770361,2024-09-26 11:39:00,3.00
2770361,2024-09-27 11:51:00,3.00
2770361,2024-09-28 12:30:00,3.00
2770361,2024-09-29 11:49:00,3.00
2770361,2024-09-30 11:46:00,3.00
2770361,2024-10-01 12:14:00,3.00
2770361,2024-10-02 10:14:00,3.00
2770361,2024-10-03 10:20:00,3.00
2770361,2024-10-04 10:46:00,3.00
2770361,2024-10-05 12:48:00,3.00
2770361,2024-10-06 13:48:00,3.00
2770361,2024-10-07 10:58:00,3.00
2770361,2024-10-08 12:12:00,3.00
2770361,2024-10-09 10:26:00,3.00
2770361,2024-10-10 10:32:00,3.00
2770361,2024-10-11 11:19:00,3.00
2770361,2024-10-12 12:02:00,3.00
2770361,2024-10-13 11:48:00,3.00
2770361,2024-10-14 12:29:00,3.00
2770361,2024-10-15 12:01:00,3.00
2770361,2024-10-16 11:15:00,3.00
2770361,2024-10-17 11:24:00,3.00
2770361,2024-10-18 13:23:00,3.00
2770361,2024-10-19 11:29:00,3.00
2770361,2024-10-20 18:13:00,3.00
2770361,2024-10-21 10:25:00,3.00
2770361,2024-10-22 10:56:00,3.00
2770361,2024-10-23 12:37:00,3.00
2770361,2024-10-24 10:48:00,3.00
2770361,2024-10-25 12:05:00,3.00
2770361,2024-10-26 12:46:00,3.00
2770361,2024-10-27 13:07:00,3.00
2770361,2024-10-28 11:06:00,3.00
2770361,2024-10-29 14:02:00,3.00
2770361,2024-10-30 13:15:00,3.00
2770361,2024-10-31 11:11:00,3.00
2770361,2024-11-01 12:58:00,3.00
2770361,2024-11-02 11:58:00,3.00
2770361,2024-11-03 17:44:00,3.00
2770361,2024-11-04 12:33:00,3.00
2770361,2024-11-05 13:17:00,3.00
2770361,2024-11-06 11:53:00,3.00
2770361,2024-11-07 10:39:00,3.00
2770361,2024-11-08 12:09:00,3.00
2770361,2024-11-09 13:08:00,3.00
2770361,2024-11-10 12:19:00,3.00
2770361,2024-11-11 12:46:00,3.00
2770361,2024-11-12 11:49:00,3.00
3220004,2024-09-28 11:10:00,4.99
3220004,2024-09-29 10:11:00,4.99
3220004,2024-09-30 10:27:00,4.99
3220004,2024-10-01 10:58:00,4.99
3220004,2024-10-02 08:53:00,4.99
3220004,2024-10-03 09:07:00,3.99
3220004,2024-10-04 09:46:00,3.99
3220004,2024-10-05 11:08:00,3.99
3220004,2024-10-06 12:00:00,3.99
3220004,2024-10-07 09:42:00,3.99
3220004,2024-10-08 10:53:00,3.99
3220004,2024-10-09 09:00:00,3.99
3220004,2024-10-10 09:10:00,3.99
3220004,2024-10-11 09:57:00,3.99
3220004,2024-10-12 10:32:00,3.99
3220004,2024-10-13 09:56:00,3.99
3220004,2024-10-14 11:08:00,3.99
3220004,2024-10-15 10:35:00,3.99
3220004,2024-10-16 09:54:00,3.99
3220004,2024-10-17 10:02:00,5.19
3220004,2024-10-18 12:07:00,5.19
3220004,2024-10-19 09:55:00,5.19
3220004,2024-10-20 16:42:00,5.19
3220004,2024-10-21 08:57:00,5.19
3220004,2024-10-22 09:07:00,5.19
3220004,2024-10-23 10:10:00,5.19
3220004,2024-10-24 09:11:00,5.19
3220004,2024-10-25 10:11:00,5.19
3220004,2024-10-26 10:52:00,5.19
3220004,2024-10-27 11:17:00,5.19
3220004,2024-10-28 09:23:00,5.19
3220004,2024-10-29 12:42:00,5.19
3220004,2024-10-30 11:17:00,5.19
3220004,2024-10-31 09:14:00,5.19
3220004,2024-11-01 11:29:00,5.19
3220004,2024-11-02 10:18:00,5.19
3220004,2024-11-03 15:58:00,5.19
3220004,2024-11-04 10:51:00,5.19
3220004,2024-11-05 11:29:00,5.19
3220004,2024-11-06 10:20:00,5.19
3220004,2024-11-07 09:10:00,3.99
3220004,2024-11-08 10:39:00,3.99
3220004,2024-11-09 11:19:00,3.99
3220004,2024-11-10 10:28:00,3.99
3220004,2024-11-11 10:59:00,3.99
3220004,2024-11-12 10:02:00,3.99
3899159,2024-06-20 21:51:00,3.27
3899159,2024-06-21 15:16:00,3.27
3899159,2024-06-22 10:45:00,3.27
3899159,2024-06-23 09:59:00,3.27
3899159,2024-06-24 09:22:00,3.27
3899159,2024-06-25 09:54:00,3.27
3899159,2024-06-26 09:41:00,3.27
3899159,2024-06-27 09:30:00,3.27
3899159,2024-06-28 11:05:00,3.27
3899159,2024-06-29 10:33:00,3.27
3899159,2024-06-30 09:47:00,3.27
3899159,2024-07-01 10:04:00,3.27
3899159,2024-07-02 10:05:00,3.27
3899159,2024-07-03 17:15:00,3.27
3899159,2024-07-04 08:38:00,3.27
3899159,2024-07-05 08:56:00,3.27
3899159,2024-07-06 10:59:00,3.27
3899159,2024-07-07 11:36:00,3.27
3899159,2024-07-08 10:15:00,3.27
3899159,2024-07-09 08:50:00,3.27
3899159,2024-07-10 08:13:00,3.27
3899159,2024-07-11 09:11:00,3.27
3899159,2024-07-12 08:28:00,3.27
3899159,2024-07-14 11:07:00,3.27
3899159,2024-07-15 12:57:00,3.27
3899159,2024-07-16 09:56:00,3.27
3899159,2024-07-17 11:16:00,3.27
3899159,2024-07-18 10:02:00,3.27
3899159,2024-07-19 10:18:00,3.27
3899159,2024-07-20 12:12:00,3.27
3899159,2024-07-21 10:39:00,3.27
3899159,2024-07-22 10:09:00,3.27
3899159,2024-07-25 21:02:00,3.27
3899159,2024-07-26 08:30:00,3.27
3899159,2024-07-27 11:02:00,3.27
3899159,2024-07-28 10:09:00,3.27
3899159,2024-07-29 08:46:00,3.27
3899159,2024-07-30 08:29:00,3.27
3899159,2024-07-31 08:22:00,3.27
3899159,2024-08-01 07:49:00,3.27
3899159,2024-08-02 10:41:00,3.27
3899159,2024-08-03 09:44:00,3.27
3899159,2024-08-04 10:25:00,3.27
3899159,2024-08-05 11:08:00,3.27
3899159,2024-08-06 10:27:00,3.27
3899159,2024-08-07 08:40:00,3.27
3899159,2024-08-08 13:16:00,3.27
3899159,2024-08-09 12:54:00,3.27
3899159,2024-08-10 11:02:00,3.27
3899159,2024-08-11 11:52:00,3.27
3899159,2024-08-12 10:16:00,3.27
3899159,2024-08-13 08:35:00,3.27
3899159,2024-08-14 10:01:00,3.27
3899159,2024-08-15 08:45:00,3.27
3899159,2024-08-16 08:50:00,3.27
3899159,2024-08-17 09:21:00,3.27
3899159,2024-08-18 11:00:00,3.27
3899159,2024-08-19 08:47:00,3.27
3899159,2024-08-20 10:05:00,3.27
3899159,2024-08-21 08:28:00,3.27
3899159,2024-08-22 10:15:00,3.27
3899159,2024-08-23 10:31:00,3.27
3899159,2024-08-24 10:41:00,3.27
3899159,2024-08-25 10:31:00,3.27
3899159,2024-08-26 10:04:00,3.27
3899159,2024-08-28 09:30:00,3.27
3899159,2024-09-01 10:59:00,3.27
3899159,2024-09-03 13:30:00,3.27
3899159,2024-09-06 12:51:00,3.27
3899159,2024-09-07 09:09:00,3.27
3899159,2024-09-08 09:47:00,3.27
3899159,2024-09-09 13:08:00,3.27
3899159,2024-09-10 08:29:00,3.27
3899159,2024-09-11 09:33:00,3.27
3899159,2024-09-12 10:13:00,3.27
3899159,2024-09-13 09:36:00,3.27
3899159,2024-09-14 10:19:00,3.27
3899159,2024-09-15 13:34:00,3.27
3899159,2024-09-16 11:49:00,3.27
3899159,2024-09-17 10:55:00,3.27
3899159,2024-09-18 10:16:00,3.27
3899159,2024-09-19 10:28:00,3.27
3899159,2024-09-20 09:54:00,3.27
3899159,2024-09-21 09:37:00,3.27
3899159,2024-09-22 09:15:00,3.27
3899159,2024-09-23 08:24:00,3.27
3899159,2024-09-24 09:59:00,3.27
3899159,2024-09-25 09:33:00,3.27
3899159,2024-09-26 10:19:00,3.27
3899159,2024-09-27 10:14:00,3.27
3899159,2024-09-29 09:40:00,3.27
3899159,2024-09-30 10:10:00,3.27
3899159,2024-10-01 10:40:00,3.27
3899159,2024-10-02 08:32:00,3.27
3899159,2024-10-03 08:49:00,3.27
3899159,2024-10-04 09:32:00,3.27
3899159,2024-10-05 10:46:00,3.27
3899159,2024-10-06 11:33:00,3.27
3899159,2024-10-07 09:25:00,3.27
3899159,2024-10-08 10:32:00,3.27
3899159,2024-10-09 08:38:00,3.27
3899159,2024-10-10 08:48:00,3.27
3899159,2024-10-11 14:17:00,3.27
3899159,2024-10-12 10:12:00,3.27
3899159,2024-10-13 09:35:00,3.27
3899159,2024-10-14 10:47:00,3.27
3899159,2024-10-15 10:15:00,3.27
3899159,2024-10-16 09:37:00,3.27
3899159,2024-10-17 09:40:00,3.27
3899159,2024-10-18 11:50:00,3.27
3899159,2024-10-19 09:34:00,3.27
3899159,2024-10-20 16:24:00,3.27
3899159,2024-10-21 08:42:00,3.27
3899159,2024-10-22 08:47:00,3.27
3899159,2024-10-23 09:38:00,3.27
3899159,2024-10-24 08:47:00,3.27
3899159,2024-10-25 09:50:00,3.27
3899159,2024-10-26 10:27:00,3.27
3899159,2024-10-27 10:53:00,3.27
3899159,2024-10-28 09:02:00,3.27
3899159,2024-11-09 11:00:00,3.27
3899159,2024-11-10 10:07:00,3.27
3899159,2024-11-11 10:32:00,3.27
3899159,2024-11-12 09:42:00,3.27
